SITE,UNIT,DATA_DATE,LANGUAGE,WORKER___1,WORKER___2,WORKER___3,PROVIDER_HANDS_BEF,PROVIDER_HANDS_AFT,NURSE_HANDS_BEF,NURSE_HANDS_AFT,MT_HANDS_BEF,MT_HANDS_AFT
MSDFP,NULL,8/19/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/19/2024,1,1,0,1,1,2,,,1,2
MSDFP,157 E 72nd St OB/GYN,8/19/2024,1,1,0,1,2,2,,,2,2
MSDFP,157 E 72nd St OB/GYN,8/19/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,1,0,1,1,2,2,,
MSDFP,234 E 85th St Primary Care 6th Flr,8/20/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,1/1/1900,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/27/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,1,0,1,1,1,1,,
MSDFP,234 E 85th St Primary Care 6th Flr,8/19/2024,1,1,0,1,2,2,,,1,2
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,1/1/1900,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/20/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,2,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,1/1/1900,1,1,0,0,2,2,,,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,2,0,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,0,0,1,2,,,,
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/21/2024,1,1,0,0,1,1,,,,
MSDFP,234 E 85th St Primary Care 2nd Flr,8/21/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,2,2,,,,
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,8/22/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,8/22/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/22/2024,1,1,0,0,1,1,,,,
MSDFP,168 Centre St,8/22/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,1/1/1900,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,1,1,1,,,2,2
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,1,1,,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,1,2,2,,,2,2
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,1,2,2,,,2,2
MSDFP,157 E 72nd St OB/GYN,8/23/2024,1,1,0,1,1,1,,,1,1
MSDFP,234 E 85th St OB/GYN,8/26/2024,1,1,1,0,1,1,2,2,,
MSDFP,1468 Madison Ave Dentistry,8/26/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/26/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/26/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/26/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/26/2024,1,1,0,1,1,1,,,1,1
MSDFP,1468 Madison Ave Dentistry,1/1/1900,1,1,0,1,1,1,,,,1
MSDFP,157 E 72nd St OB/GYN,8/26/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/27/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/27/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,1/1/1900,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/27/2024,1,1,1,0,1,1,1,1,,
MSDFP,1468 Madison Ave Dentistry,8/27/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/27/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/27/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/27/2024,1,1,1,0,1,1,2,2,,
MSDFP,157 E 72nd St OB/GYN,8/27/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/28/2024,1,1,1,0,2,2,2,2,,
MSDFP,234 E 85th St Primary Care 2nd Flr,8/28/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/28/2024,1,1,1,0,1,1,2,2,,
MSDFP,234 E 85th St Primary Care 2nd Flr,8/28/2024,1,1,1,1,1,1,0,0,2,2
MSDFP,157 E 72nd St OB/GYN,8/28/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/28/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/28/2024,1,1,0,1,,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/28/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/28/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/28/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/29/2024,,0,0,0,,,,,,
MSDFP,157 E 72nd St OB/GYN,8/29/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/29/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/29/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/29/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/29/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,8/29/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/29/2024,1,0,1,0,,,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/29/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,8/29/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,1,0,1,1,1,1,,
MSDFP,1468 Madison Ave Dentistry,8/30/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,0,1,1,2,,,1,2
MSDFP,5 E 98th St Medicine 3rd Flr,8/30/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St Medicine 3rd Flr,8/30/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,8/30/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,8/30/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/3/2024,1,1,0,0,1,1,,,,
MSDFP,2052 Richmond Rd ENT,9/3/2024,1,1,0,1,1,2,,,1,2
MSDFP,157 E 72nd St OB/GYN,9/3/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/3/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/3/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/3/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,9/3/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/3/2024,1,1,0,1,1,1,,,1,1
MSDFP,234 E 85th St ENT,9/3/2024,1,1,0,0,1,1,,,,
MSDFP,2052 Richmond Rd ENT,9/4/2024,1,0,0,1,,,,,1,1
MSDFP,2052 Richmond Rd ENT,9/4/2024,1,0,0,1,,,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/4/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,9/3/2024,1,0,1,0,,,1,1,,
MSDFP,1468 Madison Ave Dentistry,9/4/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/4/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/4/2024,1,1,0,1,1,1,,,1,1
MSDFP,5 E 98th St Medicine 3rd Flr,9/4/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/4/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,9/4/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/4/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/4/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/4/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/4/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/5/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/5/2024,1,0,1,0,,,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/5/2024,1,1,0,0,1,1,,,,
MSDFP,5 E 98th St ENT,9/5/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/5/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/5/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,9/5/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/5/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/5/2024,1,1,1,0,1,1,1,1,,
MSDFP,1468 Madison Ave Dentistry,9/6/2024,1,1,0,1,1,1,,,1,1
MSDFP,1468 Madison Ave Dentistry,9/6/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/6/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/6/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/6/2024,1,1,1,0,1,1,1,1,,
MSDFP,1468 Madison Ave Dentistry,9/6/2024,2,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/6/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/6/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/6/2024,1,1,1,0,1,2,2,2,,
MSDFP,157 E 72nd St OB/GYN,9/6/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/6/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/5/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,5 E 98th St Medicine 3rd Flr,9/9/2024,1,1,0,0,2,1,,,,
MSDFP,1468 Madison Ave Dentistry,9/9/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/9/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/9/2024,1,1,0,0,2,2,,,,
MSDFP,157 E 72nd St OB/GYN,9/9/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/9/2024,1,1,0,1,1,,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/9/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/10/2024,1,1,1,0,1,1,1,1,,
MSDFP,1468 Madison Ave Dentistry,9/10/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/10/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/11/2024,1,1,0,1,1,2,,,2,2
MSDFP,5 E 98th St Medicine 11th Flr,1/1/1900,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/11/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/11/2024,1,1,0,1,1,1,,,2,2
MSDFP,157 E 72nd St OB/GYN,9/11/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/11/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/11/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/12/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,1468 Madison Ave Dentistry,9/12/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/12/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/12/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/12/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,9/12/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/12/2024,1,1,1,0,1,1,2,2,,
MSDFP,157 E 72nd St OB/GYN,9/13/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,9/13/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/13/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/13/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/13/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/13/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/13/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/13/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/16/2024,1,0,0,1,,,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/16/2024,1,1,0,1,1,,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/16/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,9/16/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/16/2024,1,1,0,0,,1,,,,
MSDFP,5 E 98th St ENT,9/17/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/17/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/17/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/17/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/17/2024,1,1,0,1,1,1,,,1,1
MSDFP,1468 Madison Ave Dentistry,9/17/2024,1,1,0,1,1,1,,,1,1
MSDFP,1468 Madison Ave Dentistry,9/17/2024,1,1,0,0,1,1,,,,
MSDFP,5 E 98th St ENT,9/17/2024,1,1,0,0,1,1,,,,
MSDFP,5 E 98th St Plastic Surgery 8th Flr,9/17/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/18/2024,1,1,1,0,1,,1,2,,
MSDFP,5 E 98th St ENT,9/18/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,1468 Madison Ave Dentistry,9/19/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/19/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/19/2024,1,1,1,0,1,1,2,2,,
MSDFP,157 E 72nd St OB/GYN,9/19/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/19/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/19/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,9/19/2024,1,0,0,1,,,,,2,1
MSDFP,157 E 72nd St OB/GYN,9/19/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/19/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/20/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/20/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/20/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/20/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/20/2024,1,1,0,1,1,1,,,1,2
MSDFP,157 E 72nd St OB/GYN,9/20/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/20/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,9/20/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,9/20/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/20/2024,1,0,0,1,,,,,1,1
MSDFP,5 E 98th St ENT,9/23/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,9/23/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/23/2024,1,1,0,0,1,1,,,,
MSDFP,5 E 98th St ENT,9/23/2024,1,1,0,1,1,2,,,2,2
MSDFP,157 E 72nd St OB/GYN,9/23/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/23/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/24/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/14/2024,1,1,0,1,1,1,,,0,1
MSDFP,157 E 72nd St OB/GYN,9/25/2024,1,1,0,1,1,1,,,1,2
MSDFP,157 E 72nd St OB/GYN,9/25/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/25/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/25/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/25/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/25/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/25/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,9/25/2024,1,0,1,0,,,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/25/2024,,0,0,0,,,,,,
MSDFP,157 E 72nd St OB/GYN,9/26/2024,1,1,0,1,1,,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/26/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/26/2024,1,1,1,0,1,1,1,2,,
MSDFP,157 E 72nd St OB/GYN,9/26/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/26/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,1/1/1900,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,9/26/2024,1,1,0,0,1,1,,,,
MSDFP,5 E 98th St Medicine 11th Flr,9/26/2024,1,0,1,0,,,1,1,,
MSDFP,157 E 72nd St OB/GYN,9/26/2024,1,1,0,0,2,2,,,,
MSDFP,157 E 72nd St OB/GYN,9/26/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/26/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/27/2024,1,1,0,0,1,1,,,,
MSDFP,1468 Madison Ave Dentistry,9/27/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/27/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,9/27/2024,1,1,1,0,1,1,1,1,,
MSDFP,1468 Madison Ave Dentistry,9/30/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,9/30/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,9/30/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,10/1/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,10/1/2024,1,1,0,0,1,1,,,,
MSDFP,5 E 98th St Plastic Surgery 8th Flr,10/1/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,10/2/2024,1,1,0,1,1,1,,,1,1
MSDFP,5 E 98th St ENT,10/2/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,10/2/2024,1,1,1,0,2,2,2,2,,
MSDFP,5 E 98th St ENT,10/2/2024,1,1,0,1,2,2,,,1,1
MSDFP,157 E 72nd St OB/GYN,10/2/2024,1,0,1,0,,,1,1,,
MSDFP,157 E 72nd St OB/GYN,10/2/2024,1,1,1,1,1,1,1,1,1,1
MSDFP,157 E 72nd St OB/GYN,1/1/1900,1,1,1,0,1,1,1,1,,
MSDFP,1468 Madison Ave Dentistry,10/3/2024,1,1,0,1,1,1,,,1,1
MSDFP,157 E 72nd St OB/GYN,10/3/2024,1,1,1,1,2,2,2,2,2,2
MSDFP,157 E 72nd St OB/GYN,10/3/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,10/3/2024,1,1,0,0,1,1,,,,
MSDFP,157 E 72nd St OB/GYN,10/3/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,10/1/2024,1,1,0,1,0,2,,,2,1
MSDFP,157 E 72nd St OB/GYN,10/4/2024,1,1,1,0,1,1,1,1,,
MSDFP,157 E 72nd St OB/GYN,10/4/2024,1,1,1,0,1,1,2,2,,
MSDFP,5 E 98th St Orthopedics 9th Flr,10/4/2024,1,1,0,1,1,1,,,0,0
MSDFP,157 E 72nd St OB/GYN,10/7/2024,1,1,0,0,1,1,,,,
MSDFP,5 E 98th St ENT,10/7/2024,1,0,0,1,,,,,1,1
MSDFP,157 E 72nd St OB/GYN,10/7/2024,1,1,1,0,1,1,1,1,,
MSDFP,5 E 98th St ENT,10/7/2024,1,1,0,1,1,1,,,1,1
MSDFP,5 E 98th St ENT,10/7/2024,1,0,1,0,,,1,1,,
MSDFP,157 E 72nd St OB/GYN,10/7/2024,1,1,0,0,1,1,,,,
